game_id,review,votes_funny,votes_up,voted_up,is_recommended,playtime_forever,timestamp_created
사이버펑크 2077,이런! 사이버펑크 2077이 뻗었습니다. 이런! 사이버펑크 2077이 이런! 사이버 이런! 이,2,3,False,Not Recommended,6683,1611578313
사이버펑크 2077,많은 사람들이 버그와 완성되지 않은 게임성 때문에 부정적인 평가를 하지만 사실은 이 모든것은 CDPR의 계획이였다. 인간들이 많은것을 기계와 발전된 문명에만 의존한다면 끔찍한 일을 겪을수 있다는것을 게임 내에서 보여준다. 우리는 게임을 하고 욕을 하거나 무시하는것보단 이 게임을 계기로 곧 다가올 미래에 대해 먼저 경험해보고 많은 무수한 부작용들을 보며 우리 인류에 대해 편리하다고만 느꼈던 기계들의 어두운 일면을 보며 경각심을 일깨워 어두운 미래에 대해 대비해야한다.,2,1,True,Recommended,13843,1610456057
사이버펑크 2077,씨이벌펑크,2,3,False,Not Recommended,4228,1610174225
사이버펑크 2077,뭣 같은 완성도와 뭣 같은 운영.. 안타깝다,2,5,False,Not Recommended,3025,1609946470
사이버펑크 2077,내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까 내가 이걸 왜 샀을까,2,5,False,Not Recommended,1575,1609566132
사이버펑크 2077,"장점 주디 이쁨 단점 가. 등신같은 버그 나. NCPD 병풍 다. 오픈월드가 아닌 선형식 구조 라. 상호작용 병 신 마. 뒤통수에서 스폰되는 NPC, 경찰, 차량 바. 공중에서 바라본 자동차 껌딱지임 자세히 보면 눈알 썩음 사. 주디랑 플래그 세우는데 대화 존나 스킵하다가 떠남 아. 다 똑같은 총 숫자놀이 조짐 유일하게 생각나는 총 스키피, 오버워치 자. 전설템 존재 이유를 모르겠음. 특히 조니 총 간지만 나고 성능 장 임 차. 스토리 존나 노잼임 카. 영장발부 병신인게 사람 3명치고 영장 별3개 받고 그대로 200m 달리면 사라짐 타. 발매연기 조져놓고는 발매까지 버그 못잡은건 쪽팔린거임 파. 자동차 운전 조작감 그냥 맵 전체가 빙판임. 걍 오토바이 말고는 돈낭비 슈퍼카 왜 있는지 모르겠음 하. 모으기 같았던 델라메인 타로카드 다 모으니 삼천원씩 주던데 개빡침 코풀면 사라짐 흥이다 발넘아 버그 리스트 1. 차량 날아감 2. 대화할 NPC가 지하에 박힘 잠수하는 구간이라 스킵도 안되서 분노 500 3. 죽인적이 벽에 끼이거나 몸이 돌아감 4. 차량 소환 시 끼임 5. 지하로 들어감 6. 전투 배경음 안꺼짐 7. 대화박스 사라지지 않음 8. 지도에 표시한 마커가 화면에 따라 회전함 9. 조니 썬글라스 두개 겹쳐서 씀 10. 배경음 간혈적으로 끊김 11. 죽은놈이 말함 12. 시민 구해줬더니 쭈구려서 나한테 쌍욕박음 13. 경찰하고 눈마주치면 총 갈김 14. 영장발부상태에서 100m 떨어지면 영장발부 취소됨 15. 바로 옆에있는 친구 소음저격해도 모름 16. 권투하다가 모서리 올라가서 끼임 17. 차량 문이 안열림 18. 화면 까매지는데 연출인줄알고 10분간 감탄함 19. 빠따로 때려눕힌 적의 손이 돌아감 20. 누가 뒤통수 침. 뒤돌아 보면 아무도 없음 21. 점프하다가 가시망 닿으면 공중에서 앉음 22. NPC가 공중에서 계단밟고 내려옴 23. 차량 탈취미션에서 주차고에 차량 박아도 인식 못함 24. 탐지해야 퀘스트 진행이 되는데 탐지가 안됨 25. 빠따로 두피마사지 해준놈들 전부 살았다고 인식함 빠따 두번쳐서 확인사살 했는데도 생존으로 인식 26. 차량 소환 안됨 도로에서도 소환 안됨 27. 오토바이 갑자기 승천함 28. 자동차 레이스 미션에서 내차로 한다고 아갈털고 개 똥차가 내차라고 우김 29. 똥차 몰고 1위로 달리다 결승에서 쳐박아서 5등 되니까 NPC가 똥꼬만 쫓았다고 개소리 시전함 30. 가까이 있는 적 빠따로 치면 300m 바깥의 애들까지 다 알고 쫒아옴 31. 할인중인 리퍼닥 미션 진행 불가능 32. 적이 죽으면 요가함 33. 차량 두대 동시에 부르면 공중에 자꾸 쳐 날라감 34. 빠따로 애들 패다보면 DPS 0 무기로 변해서 애들 때릴까말까 때릴까말까 지랄 쳐하고있음 35. 가로등 차로 치면 차에 꽂힌채로 운전 가능 36. 죽인 적이 벽에 껴서 등신같은 포즈를 자꾸함 37. 최종보스 가기 전 따까리 앞에 투명벽 있어서 공격이 안됨 38. 최종보스는 천장에 껴서 필수템 루팅이 안되서 다시 깸 39. 빠따 증발하고 허공 잡고있음. 무기 스왑하면 정상화 40. 중요 NPC 절대 안죽고 통과되는 버그 있음 41. NPC 아가리 털때 기어들어가서 스샷 누르면 브레멘 음악대 쌉가능 42. 레이싱때 뒤에보면 차량 순간이동 존나 함 43. 레이싱때 내차 절때 안터짐 45. 대화 스킵하려고 C 존나 갈기다 보면 바닥에 앉아서 이야기 끝날때까지 쪼그려 있어야 함",2,1,False,Not Recommended,4712,1609526285
사이버펑크 2077,"90시간까지 플레이하고 엔딩까지 본 뒤 느낀점. 1. 스토리 메인, 사이드에서 만나는 인물들이 사펑이라는 세계관에 잘 녹아듬. 이건 위쳐 3 때도 그랬지만 cdpr의 가장 큰 강점. 다만 메인 스토리가 크게 흥미롭지는 않았음. 2.전반적인 비주얼과 사운드 나이트 시티의 모습, 미래느낌 물씬 나는 총기들과 차량. 단순한 sf 느낌만 나는게 아니라 사펑 특유의 개성까지 어우러져 사이버펑크라는 아이덴티티가 확 느껴짐. ost는 언급할 필요도 없음. 3.전투와 성장 사펑의 예상치 못한 가장 큰 장점. 퀵핵이라는 신선한 소재. 유도, 관통, 도탄이 가능한 총기들 등 전투 자체가 엄청 재미있음. 특히 퀵핵 시스템을 개인적으로 크게 호평하고 싶은 부분. 또한 본인이 원하는 방향으로 갈 수 있는 특화 시스템과 여러 부품들로 자신을 강화하는 사이버웨어 시스템 덕분에 성장하는 재미도 강함. 다만 멍청한 적 ai와 많지 않은 사이버웨어, 무기 숫자들로 인해 깊게 파고들기 힘들다는 단점이 있음. 4. 뒤떨어진 시스템 및 편의성 부재 게임시작후 커스터마이징 불가, 차량 커스터마이징의 부재, 걷기 기능 없음, 뉴게임 플러스 없음, 한번 올리면 초기화가 불가능한 특성 시스템, 너무나 답답한 제작 속도. 차 시속은 180이 넘어가는데 미니맵은 작아서 길 잘못 들면 매번 유턴해야 되는 불편함 등 자기들이 직접 플레이 해본적은 있는지 궁금할 정도로 불편하고 시대에 뒤떨어진 요소가 많이 산재해 있음 5.너무나 개같은 운전 조작감 도무지 적응하기 힘든 핸들링 덕분에 매번 부딪히는게 일상. 더군다나 나이트 시티 내부는 지나다니는 차가 많고 길이 복잡해 이리저리 치일 수 밖에 없는 구조로 되어 있음. 이거 때문에 사람 쳐서 경찰에 쫓긴게 한 두번이 아님. 6.몰입하기 힘든 나이트 시티 개인적으로 가장 실망했던 부분. 세계관이 살아있음을 보여주는 디테일의 부재, 퀵핵을 제외하곤 어떤 게임에 써도 상관없는 전투 시스템과 몰입을 떨어트리는 수치적 성장, 나이트 시티의 전설이 되려는 v의 목표는 잘 전달하면서 막상 돈을 쓸 곳은 차밖에 없고 명성 시스템은 퀘스트 및 상호작용에 큰 영향을 주지 못함. 특히 명확한 색채를 보여준 위쳐 3에 비해 사펑의 나이트 시티는 여러가지 색채가 산재해 있으나 전혀 어우러지질 못해 굉장히 어색하게 느껴짐. 7.이해하기 힘든 조니 실버핸드 사펑에서 본 등장인물들 중 가장 별로인 인물. 처음에는 언뜻 기업에 대항하는 투사인 줄 알았으나 가만보면 개똥철학을 설파하는 양아치. 더군다나 존나 이기적이서 주변 인물이 진저리 치는거 보면 오히려 기업이 선역으로 보일지경. 덕분에 가장 매력적이어야 할 캐릭터가 가장 꼴보기 싫은 캐릭터가 됨 사펑을 하다보면 위쳐 3와 매치되는 순간이 여럿 있었음. 주인공이 용병이라는 점, 각자의 내러티브가 있는 인물들, 메인퀘, 부가퀘, 보물찾기로 나누어지는 퀘스트 시스템. 마찬가지로 위쳐 3의 단점또한 사펑에서 잘 드러남. 그때와 다른게 있다면 위쳐 3와 달리 부정적인 여론이 강한 사펑에서는 단점이 더욱 부각 될 수 밖에 없는 상황. 허나 그런걸 떠나서 위쳐3에서 보여주었던 cdpr의 강점이 퇴색되었다는 느낌을 받음. 물론 위쳐 3에 비해 더 나은 부분이 있지만 본인의 생각으론 위쳐 3보다 퇴보하지 않았나 싶음. 지금 부정적인 여론이 너무 강해 쓰레기 게임으로 전락해버렸지만 그렇게까지 답없는 게임은 아님 물론버그픽스 및 업데이트를 거친 이후에 . 세일하지 않으면 살가치가 없는 게임은 아니지만 그렇다고 갓겜의 반열에 오른 것은 아닌 그 중간 어딘가가 이 게임의 위치라고 생각함",2,7,True,Recommended,14956,1609044512
사이버펑크 2077,씨1발아,2,1,False,Not Recommended,1471,1609002469
사이버펑크 2077,"현재 이 게임에 대한 논란이 과열되면서 장점마저 가려지는 경향이 있다. 분명 이 게임이 가지고 있는 가치는 시간이 지나면 재평가될 여지가 충분하다고 본다. 얄팍한 RPG 요소를 근간으로, 엉성한 게임 시스템 위에 위태롭게 올라탄 내러티브는 게임 내내 불안하게 흘러가며, 때때론 온갖 버그들로 인하여 몰입마저 해친다. 충분한 고민 없이 구성한 퀘스트 UI 및 저널 배치로 인하여 퀘스트 디자이너가 의도한 바를 플레이어에게 전달하지 못하는 경우도 많다. 실제로 몇몇 사이드 퀘스트는 샤드나 이벤트 트리거를 플레이어 동선에 자연스럽게 배치하지 않아, 일일히 직접 쏘다니며 샤드를 읽어봐야 퀘스트 내막을 알 수 있었던 부분도 있다. 이야기가 가지고 있는 주제의식도 명확하지 않다. 분명 사이버 사이코나 사이버 임플란트와 같은 내용을 보면 기계화로 인한 인간성의 상실과도 같은 내용을 다루려고 하는 듯한 모습이 있었으나, 결과적으로 이는 게임 내내 진지하게 다뤄지지 않는다. 동사의 전작 위쳐 시리즈를 보면, 하플링이나 드워프, 트롤 등의 비 인간 종족과 인간 종족간의 차별이 게임 내내 언급되고, 사이드 퀘스트들을 통하여 플레이어에게 이러한 차별이 만연한 세계관을 자연스럽게 받아들이게 만든다. 더하여, 각 구역간의 특색이 분명하게 구분되어있지 않다. 아트워크는 매우 훌륭하다. 휘황찬란한 도심지역과, 그와는 대조적으로 쓰레기가 넘쳐 흐르는 배드랜드의 쓰레기산, 고급 휴양지로 계획되었으나 결국 투자가 취소되며 슬럼화가 진행되어버린 퍼시피카 등 매력적인 구역과 아트웍은 분명 넘쳐나나 이를 채울 이야기가 굉장히 부족하다. 전작 위쳐 3의 스켈리게만 해도 모든 NPC가 Northern Irish 억양의 영어를 구사하고, 섬 지역 특유의 퀘스트나 북유럽 신화 기반의 퀘스트, 크리쳐들 등이 있었음을 생각해보면 그 볼륨 자체가 매우 작고 어설프다. 그럼에도 불구하고 이 게임이 갖고 있는 가치는 명확하다. 내러티브다. 등장인물들의 성격이 입체적이고, 이야기를 위한 장기말로 희생되어지지 않는다. 플롯도 설득력 있게 짜여져 있다. 등장인물들과 엮이는 매력적인 사이드 퀘스트들은 조연들에 대한 애착을 갖게 하며, 흥미로운 서브 퀘스트들은 세계관의 매력에 흠뻑 빠지게 해준다. 또한 이야기가 진행되는 장소들은 대체로 제작진이 신경 쓴 장소들이다. 즉, 사이버펑크 뽕을 맞을 수 있는 훌륭한 아트워크로 점철된 지역이라, 플레이 내내 이러한 장르에 목마른 팬들에겐 미치도록 즐거운 경험을 제공한다. 덧붙여 선택에 대한 부분도, 실제로 중대한 스토리 분기에 영향을 미치는 선택지는 그리 많지 않다. 그렇다고 해서 그 많은 선택지가 의미가 없지도 않다. 말 그대로 Role Play, 내가 주인공 V의 인격을 만들어 나가기 때문이고 또한 대부분의 선택지에 대하여 소소하지만 조금씩 달라지는 부분도 존재한다. 나의 스탯과 출신에 따라 세부적인 진행 방식이 달라지며, 내가 알 수 있는 내막도 제한적이거나 바뀌게 되는 경우가 많다. 하지만, 역시 내러티브를 빼면 과연 괜찮은 게임인가라는 질문에 대해선 여전히 의문부호가 남는 것이 사실이고, 어설픈 게임 마감을 미루어보면 당분간은 구매를 지양해야하지 않나 싶다. 그러나 해볼 만한 게임인 것은 분명하다. 특히 사이버펑크 장르를 좋아하는 게이머라면 더더욱. hr 2025년이 끝나가는 무렵임에도, 내 기준에선 2020년대 최고의 게임이다. 엘든 링, 발더스 게이트 3, 33 원정대를 정말 재밌게 했지만 이 게임이 주는 유니크한 경험은 대체불가능하다.",2,35,True,Recommended,42399,1608999754
사이버펑크 2077,"h1 백남준 이래 최고의 비디오 아트 h1 사이버펑크 2077은 TRPG 사이버펑크 2020의 세계관을 바탕으로 만든 오픈 월드 RPG입니다. 발매 전부터 엄청난 뽕을 주입하였기 때문에 온갖 예상과 기대가 있었고, 저 또한 대체 뭐 하는 게임인가 하고 발매 하루 전 구입을 했습니다. 결과는 우리의 예상을 송두리째 저세상으로 날려버린 복합예술이었습니다. h2 사이버펑크를 뛰어넘는 뇌절 h2 대기업이 주도하는 질서, 그 아래서 일어나는 혼돈, 쾌락주의와 도덕적 해이, 어설픈 일뽕, 첨단기술과 자본주의의 뇌절. 사이버펑크 장르 관점에서 보자면, 예측 가능할 정도로 클리셰를 충분히 따랐습니다. 그러나 사이버펑크 2077의 뇌절은 클리셰를 뛰어넘습니다. 핍진성, 아무리 가상의 것이라고 하더라도 현실의 상식을 고려했을 때 그럴듯한가를 가리키는 용어입니다. 나이트시티의 사이버펑크 총기는 핍진성이 없습니다. 아니, 의도적으로 제거되었습니다. 탄창과 노리쇠가 멀리 떨어져 있다든가, 전혀 총알이 나갈 수 없는 곳에 총구가 있다든가 하는 식입니다. 어느 정도 총기 지식이 있는 사람이라면 불같이 화를 내겠지만, 제 생각은 다릅니다. 사이버펑크 2077은 고정관념을 깨고 기존 게임에서 보여줄 수 없는 새로운 것을 보여줍니다. 앞서 말했듯 뇌절은 사이버펑크의 핵심 테마입니다. 이런 디자인 또한 사이버펑크의 키치함을 수십 배로 뻥튀기한 뇌절 그 자체입니다. h2 삼자택일 h2 3, 두 번째 소수 prime 이며, 동양에서는 예로부터 길한 숫자로 여겼고 서양에서는 4와 더불어 세상의 근간을 상징하는 숫자로 많이 쓰였습니다. 삼위일체, 삼짓날, 삼종신기, 세 마리 스타팅 포켓몬, 트라이포스... 캐릭터 생성부터 메인 스토리까지, 게임에서는 크게 세 가지 길을 제시하면서 플레이어가 중요하게 여기는 가치를 계속 묻습니다. 무법천지 나이트 시티에서 중요한 것은 무엇일까요? 서로 통수를 치지 않으리라는 신뢰? 확실한 대화수단인 무력? 비장의 카드로 아껴 둔 지식과 정보? 그와 더불어 플레이어 또한 이 아트를 감상하면서 크게 세 가지 반응을 보입니다. 직접 보고 듣고 느끼는 감각을 왜곡해서라도 즐거움을 찾을지, 바로 분노하고 삭제하며 환불을 요청할지, 김치처럼 묻어두었다 푹 익었을 때 꺼내 먹을지 말입니다. 사이버펑크란 참 여러모로 철학적입니다. h2 초현실적 환각 h2 초대 플레이스테이션 게임 중 LSD 드림 시뮬레이터 라는 게 있습니다. 뒤틀린 꿈 세계를 거닐며 온갖 이상한 것들을 보고 듣고 경험하다 어딘가에 부딪혀 꿈에서 깨고, 다시 꿈 속으로 들어가는, 제목처럼 환각이 가득한 작품이었습니다. 착한 어른이라면 주식 대박나는 꿈을 꾸고 있어야 할 밤, 밤의 세계 나이트시티에서 몽환을 헤매는 당신은 전혀 예상치 못한 초현실, 초자연적 현상을 경험하게 됩니다. 도로를 달리는 모든 차량이 당연한 듯 가드레일을 긁고 범퍼를 작살내고 지나가며, 따돌렸다고 생각한 경찰이 바로 내 차 조수석에 앉는 등, 상식과 섭리에서 벗어난 온갖 괴현상들이 예기치 못한 곳에서 튀어나옵니다. h2 진정한 메타게임 h2 사이버펑크 하면 빠질 수 없는 것이 사이버워리어입니다. 방구석여포나 해커들을 말하죠. 나이트시티에서 숱한 사이버워리어들을 보고 난 뒤 현실세계로 돌아와도, 이 작품을 다루는 온갖 커뮤니티에서 나이트시티와 똑같은 광경이 펼쳐집니다. 해킹을 빙자한 숫자퍼즐에 자신이 있으신가요? 그렇다면 작품 자체에 숨겨진 버그를 찾아보는 건 어떨까요? 지금은 패치되긴 했지만 악성코드를 심을 수 있는 취약점까지 있었습니다. 개인적으로 메타 요소를 좋아해서 관련 게임을 여럿 찾아서 해봤지만, 이만한 메타게임은 본 적이 없습니다. 손목에서 뽑을 케이블이 없다는 것만 빼면, 나이트시티 밖에서도 변함없이 사이버워리어가 될 수 있습니다. 혹시 모릅니까, CDPR에서 빡빡이 아저씨가 찾아와 빨간약과 파란약을 내밀지도요. h2 시이벌펑크 2077 h2 로컬라이징은 상당히 만족스러웠습니다. 비속어도 여과 없이 꽉꽉 채워넣어, 마치 중고등학생 통학시간에 버스를 탄 기분이었습니다. 더빙은 군데군데 어설픈 부분도 있긴 했지만 전체적으로 연기가 좋았고, 세계관에 몰입하는 데 도움이 됐습니다. 임플란트 기술 덕에 외국어도 자막으로 번역된다는 그럴듯한 설정도 붙어있긴 한데, 스페인어는 잘 번역이 되지 않는 모양입니다. 2020년부터 새삼 대두되는 인종차별 문제에 대한 메시지일 것입니다. h2 총평 h2 혼돈의 도시 나이트시티는 변화무쌍합니다. 나이트시티를 품은 이 비디오 아트 또한 그렇습니다. 개인적으로 가장 기억에 남는 비디오 아트라면, 역시 국립현대미술관 나선계단 가운데에 자리잡은 백남준 작 다다익선 입니다. 이야깃거리는 많으면 많을수록 좋은 걸까요? 까도 까도 새로운 게 튀어나오는 사이버펑크 2077의 진면목을, 이 얕은 안목과 겨우 수십 시간의 플레이로는 아직 다 확인하지 못했습니다.",2,12,True,Recommended,18149,1608974699
사이버펑크 2077,"한줄평 기대감을 전부 내려놓고 봐도 최고의 게임이 될 수 없는 아쉬운 게임. 최고 난이도에서 퀵핵을 주로 사용하여 플레이함. 발견한 모든 퀘스트, 모든 NCPD파일을 클리어함. 이동수단 임무는 모두 클리어하지 않음. 솔직히 어디서부터 시작을 해야될지 모르겠다. 개인적으로 CDPR이 걸어온 이때까지의 행보를 되게 좋아했던 내가 이 게임을 기대하지 않았다고 하면 거짓말이다. 하지만 11월 연기 이후로 게임이 어떻게 나올지는 대충 예상 되었다. 애초에 11월에 게임이 나올 것 같지 않았다. 광고를 그렇게 많이 때리던 게임이 발매 직전에 더 공격적인 마케팅을 안한다? 오히려 발매 이전보다 광고를 더 적게 했다. 나올 준비가 안되었으니 당연한 것이다. 안좋았던 점을 나열하는 것이 더 빠를 것 같다. 1. 버그 솔직히 뭐 길게 쓸 것도 없긴 하다. 너무 많다. 오픈월드 게임이 원래 버그를 잡기 힘든 게임인 것도 맞다. 하지만 많아도 너무 많다. 뭐 어떤 버그가 있고 이건 이렇고 저건 저렇다 이렇게 말할 것도 없지만, 적어도 메인스토리만 따라가도 만날 수 밖에 없는 버그들의 존재는 최소한의 QA테스트도 거치지 않았음을 방증한다. 그냥 껐다 키면 해결되는 버그들은 전혀 고치지 않고, 정말로 치명적인 버그들만 잡아냈다는 것이 플레이 내내 보였다. 커피 블렌더를 만들고 테스트를 해봤는데 원두가 잘 안갈려서 말해보니 그래도 블렌더가 터지지는 않았죠? 그럼 괜찮네요 라며 판매를 시작한 셈이다. 시간이 지나면 해결될 수도 있는 문제이지만, 웃어넘길 수 있는 수준이 절대 아니였다. 2. AI 뒤떨어지거나 AI자체가 없는 수준이다. 튜링테스트를 하면 이새끼 이거 사람 아니다라고 바로 튀어나올 정도이다. Artificial Intelligence에서 Artificial만 남아있는 경우다. 적들의 AI는 가까이에서 대놓고 돌아다녀도 못찾는 경우가 허다하고, 오히려 또 절대 볼 수가 없는 위치에서는 바로 느낌표를 띄우며 전투가 시작되는 경우도 있다. 시민들도 무슨 일이 터지면 도망치지도 않고 그냥 그 자리에서 영원히 벌벌 떨고만 있는다. 경찰들의 AI도 아무리 범죄를 저지르더라도 두 발로 뛰어서 쫓아오기만 하며 차를 타고 잠깐만 도망가도 추적을 뿌리칠 수 있다. 우호적인 NPC의 경우에도 최소한의 이동 검증도 하지 않은 채 주어진 경로로만 가게 설정되어있어 내가 어떠한 이유로든, 어떠한 방법으로든 간에 그 경로를 막고있다고 해도 무조건 치고 가버린다. 반대로, 일반 NPC의 차는 위의 어떠한 이유 방식으로든 경로가 막혀있으면 영원히 그 경로가 풀릴때까지 멈춘다. 최근에 해본 풀프라이스 게임 중, AI가 존재하는 게임 중에서 가장 한심한 수준이었다. 3. 오픈월드 오픈월드 자유도라는 식은 성립하지 않으니 따로 적을 것이다. 오픈월드의 구현도를 말할 때 보통 그 세계가 살아숨쉬고 있다는 느낌을 받을 수 있는지를 보는데 정말 전혀 받을 수 없었다. 위의 AI문제와 결합해 살아 움직이는 세계가 아닌 억지로 살고있는 죽여줘... 라고 말하고 있는 세계의 느낌을 강하게 받았다. 하지만 나이트 시티에 여럿 존재하는 특수 상호작용이 가능한 인물들과 각 지역마다 조금씩 다른 분위기를 풍기는 건물 지형들의 조화로 그래 내가 확실히 다른 지역에 있구나 라는 느낌을 받을 수 있다. 다시 말해, 오픈월드가 구현되어는 있고, 각각의 지역이 다른 느낌을 주긴 하지만 그 구현도가 낮다. 하지만 광고판 하나만큼은 못까겠다. 듣기로는 게임 내 광고만 만드는 팀이 있었다고 하던데, 이 정도면 괜찮았지 않나라고 생각이 든다. 4. 자유도 솔직히 이 평가에 자유도를 쓰는게 맞을지 잘 모르겠다. 나는 게임을 살 때 트레일러를 절대로 안본다. 정말 일말의 스포일러도 당하기 싫기 때문이다. 완전히 백지인 상태에서 게임을 즐기는 걸 좋아한다. 근데 내 기억에는 나이트 시티에서는 뭐든지 할 수 있다? 라는 식의 말을 본 것 같다. 만약에 아니라면 자유도를 논하는 것이 옳은 일인지 잘 모르겠다. 자유도는 거의 없다. 퀘스트를 클리어 할 때나 A에서 B로 이동할 때 여러가지 방법을 사용할 수 있다는 것 빼고 그냥 퀘스트 없이 나이트 시티에서 노는 것은 불가능하다. 이 평가를 쓰기 전 트레일러를 처음으로 봤는데 트레일러에 나오는 모든 행동들이 퀘스트를 위해 단 한번만 볼 수 있는 컷신이고 그 컷신이 끝나면 절대로 다시 볼 수가 없다. 술을 따로 마실 수도 없고, 음식도 따로 먹을 수도 없고, 어디 가서 춤추면서 논다거나 할 수도 없다. 솔직히 자유도에 대해서 말하려면 이 것 하나만으로 충분하다. 게임을 시작할 때 헤어스타일을 정하는데, 게임이 시작되면 헤어스타일 조차도 절대로 바꿀 수 없다. 5. 장르 그래서 다 미루어보고 장르로서는? 루터슈터의 대표격인 보더랜드3와 비교를 하진 않을테지만, 무기의 종류가 여러 개가 있고, 그 종류가 같으면 표기되는 숫자만 다른 완전히 같은 총이다. 그리고 제작으로 얻는 총이 꽤 좋고, 몇 몇 퀘스트 보상으로 얻는 총도 꽤 좋다. 그래서 사실 이 게임의 Looter Shooter에서 Loot을 하는 이유는 단 하나, 팔아서 돈을 벌기 위함밖에 없다. 그럼 Looter는 별로였고 Shooter로서는? 꽤 괜찮았다. 무기마다 각자 다른 모션들이 존재했고 그 무기의 특색 또한 괜찮았다. 6. 난이도 CDPR은 난이도 책정을 잘 못하는 회사다 라고 이젠 단언할 수 있을 것 같다. 이전 위쳐3에서도 최고난이도로 플레이했는데 할 만 했었던 것이 기억나서 이번에도 최고난이도로 플레이했는데 또 공격력 체력만 늘어난 적을 볼 수 있었다. 차라리 이 멍청한 AI가 높은 난이도에서는 시야가 더 좋아져서 좀 더 멀리 있는 적도 인식할 수 있게 했다면 더 좋았을텐데. 아니면 혹시 그러고 있는건가? 최고난이도라서 이 정도 거리에서라도 인식을 하는건가? 솔직히 잘 모르겠다. 멍청한 AI 때문에 난이도가 어땠는지 말하기가 어렵다. 7. 스토리 전체적인 스토리와 그 흐름은 괜찮았다. 하지만 어떤 흑막이 공개되었고, 그 흑막이 공개가 되면 그 이야기를 나도 이제 따라가고 싶은데 너무 빨리 퇴장하는 경향이 좀 짙다. 실제로 당황한 부분이 너무 많다. 퀘스트를 진행하면서 뒤통수를 친 사람이 나와서 야 씨 너넨 이제 다 뒤졌다 를 기대했지만 잠시 뒤 내가 죽인 것도 아니고 그냥 죽어있었다. 게임 중반부터 내내 언급되는 최종보스는 그저 이름이 언급만 되고 마지막에 등장하고 죽이면 또 끝이다. 반대로 별로 알기도 싫은 2077년들의 기술들이 어떻게 가능한가와 같은 설정놀음은 뒤지게 자세하게 설명해준다. 정리하면 전체적인 스토리는 괜찮았지만, 침대 밑 정도에서 발견되는 읽을 거리 정도가 되어야 할 이야기는 컷신을 할애해서 설명하고, 정작 컷신을 할애해서 설명해야 할 것은 침대 밑에서 발견되는 읽을 거리에 있다. 정리 전체적으로 보면 꽤 괜찮은 게임이다. 이 게임이 진짜로 좆같기만 했다면 다 깨지도 못했다. 스토리의 전체적인 흐름도 나쁘지 않았고, 등장인물들도 세계관에 잘 녹아들어있다. 이런저런 연출도 괜찮았고, 컷신도 수려했고, 세세한 표정, 그래픽, 직 간접적 묘사도 괜찮았다. 하지만 이 등장인물들을 제외하면 죽여달라고 조용히 외치는 NPC들과 배경들이 존재하고 버그들도 너무 많다. 심각하게 멍청한 AI, 없는 자유도, 느끼기 힘들었던 난이도 차이. 너무 일찍 냈다. 아직 한참 모자라다. 아직 보완할 점이 필요하다. 그럼에도 즐길 수는 있다. CDPR은 이 게임으로 세 개의 타이틀을 획득했다. 이동수단을 드럽게 구현 못하는 회사, 난이도 책정을 드럽게 못하는 회사, 이상성욕이 있는 회사. 재밌는 게임을 끝내고 나면 진짜 재밌었다 정도의 기분이 남고 재미없는 게임을 끝내고 나면 이게 뭐야 개씨벌 정도의 기분이 남는다. 이 게임을 끝내고 나서 든 기분은 다음과 같다. 그래 이정도면...뭐... 총평 6 10",2,17,True,Recommended,11693,1608862589
사이버펑크 2077,노코멘트,2,2,False,Not Recommended,3110,1608825010
사이버펑크 2077,사이버그펑크 2077,2,1,False,Not Recommended,1927,1608354570
사이버펑크 2077,"2020판 아타리쇼크 그 자체 이게임을 정가에 구매한다면 당신은 무엇을 기대하든 그 이하를 보게될 것 플레이어의 선택은 스토리에 영향을 거의 주지도 않고, 자유도는 줫도 없는 반픈월드임 각종 버그가 난무하며 게임내내 씨발 이게임은 QA를 거치긴한건지 의문이 끊이질 않음 메인스토리는 딱 B급. 오히려 대형 사이드퀘스트가 흥미로운 수준이었다. 전투시스템은 이것저것 쓰까무라 국밥수준이며, 그마저도 사이버웨어라는 좋은 재료를 살리지를 못했음",2,8,False,Not Recommended,7890,1608274399
사이버펑크 2077,왜 함,2,0,False,Not Recommended,248,1608203131
